제안ID,제안제목,제안본문내용,등록일자,연도,공감수,댓글수,답변여부,원문URL,대분류,중분류,소분류,분류근거_키워드,분류신뢰도,출산양육관련여부,수집키워드,수집방식,제외사유,웹크롤링_상세본문,자치구,임시_대분류,임시_중분류,임시_세분류,임시_생애주기,임시_담당부서,크롤링상태,HTTP상태,크롤링오류,보정필터_소스,검토메모
PROP-181959,어린이 등하원 돌보미 활용방안,어린이 등하원 돌보미 활용방안,2018-08-10,2018,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181959,보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,"등하원, 하원",상,직접관련,등하원,확장 1차 생활키워드 수집,,"30대 후반 맞벌이 부부입니다.
5세, 7세 아이들이 있구요.. 지금은 같은 어린이집을 다니고 있어서
제가 아침일찍 등원을 시키고 출근을 합니다.
하원은 양가 부모님께서 요일별로 나눠서 도와주시구요.
그래도 전 다행인 편에 속합니다.
회사가 가까워서 등원을 시키는 일이 가능하고
양가 부모님이 근처에 사셔서 하원을 도와주시는것도 가능합니다.
그런데 걱정이 하나 있습니다.
내년에는 큰애가 초등학교에 다니게 되어 여러가지 고민거리가 생겼습니다.
1. 등원에 대한 동선. 어린이집과 초등학교 위치가 반대여서 등원을 어떻게 시켜야 할지가 고민입니다.
2. 초등학교 하원 후 케어
- 초등학교는 오후 1시면 끝납니다. 돌봄교실을 신청하거나 학원 뺑뺑이를 돌려야 하는데..
학원 차량까지 연계는 누가 해줄지... 돌봄교실이 끝나고 하원은 누가 도와줄지...
큰 문제는 이 두가지 입니다.
즉, 등/하원의 어려움 입니다.
이래서 초등학교 입학 즈음에는 맞벌이가 외벌이로 바뀔 수 밖에 없다 하더군요..
저희같이 양가 부모님께서 도와주시거나
형편이 되는 가정에서는 도우미를 쓰곤 하는데,
도우미는 보통 180~200정도로 등/하원 뿐만 아니라 가사도우미까지 병행하고 있습니다.
부모 입장에서는 등/하원시만 도와주면 좋은데.. 그렇게되면 시급으로 하루 3시간도 안될거거든요.
그래서 제안드립니다.
ㅇ 도우미 입장 : 근로자로서 일정 수익이 담보되어야 합니다.
ㅇ 부모 입장 :  도우미 비용이 부담되고.. 가사지원 보다는 등/하원이 최 우선으로 필요합니다.
그렇다면..
등/하원시에는 도우미 이용에 대해서는 부모가 부담을 하고 (시급 1만원이면 일 3만원, 월 60만원 정도로 부담이 줄어듭니다)
나머지 시간에는 도움이 필요한 곳에 도우미가 가는 거죠..
도움이 필요한 곳이란? 어린이집 선생님, 장애인돌봄, 노인돌봄, 사회복지사와 같이 월 52시간 근무에서 제외되는
업무들입니다.
어린이집 선생님을 예로 들면..
하루 8시간 풀로 일하고 밥먹을 때에도 아이들과 같이 밥을 먹으면서 한시도 쉴 수 없습니다.
이런 분야에 도우미가 투입되서 2~3시간정도 지원을 해 주시면
어린이집 선생님들도 쉬실 수 있게 되겠죠.
또, 초등학교 저학년 어린이들을 케어하거나
학교 - 학원버스 연계 도우미로도 활용이 가능할겁니다.
비용은 해당 기관에서 일부 부담하고, 일부는 세금으로도 충당하면 좋을거 같습니다.
☆ 등하원 돌보미를 활용한 일자리 창출. 어떤가요?",,,,,,,,,,,
PROP-181948,출산장려금,출산장려금,2018-08-09,2018,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181948,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,출산,상,직접관련,출산,기존 1차 직접키워드 수집,,출산장려금,,,,,,,,,,,
PROP-181936,양육수당 어린이집 보육료만큼 인상 제안합니다,양육수당 어린이집 보육료만큼 인상 제안합니다,2018-08-07,2018,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181936,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,"양육, 보육, 어린이집",상,직접관련,양육,기존 1차 직접키워드 수집,,양육수당 어린이집 보육료만큼 인상 제안합니다,,,,,,,,,,,
PROP-181921,큰 건물의 하수처리 시설 설치를 지원해 주세요. (열섬 현상 개선 아이디어),큰 건물의 하수처리 시설 설치를 지원해 주세요. (열섬 현상 개선 아이디어),2018-08-06,2018,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181921,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,공간·편의시설: 시설 + 아이,중,조합관련,공간·편의시설: 시설 + 아이,2차 문맥조합 수집,,큰 건물의 하수처리 시설 설치를 지원해 주세요. (열섬 현상 개선 아이디어),,,,,,,,,,,
PROP-181875,어린이집 통학차량에  대한 제언,어린이집 통학차량에  대한 제언,2018-07-29,2018,0.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181875,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,어린이집,상,직접관련,어린이집,기존 1차 직접키워드 수집,,어린이집 통학차량에  대한 제언,,,,,,,,,,,
PROP-181849,어린이집 통원버스 하차 안전장치 제안,어린이집 통원버스 하차 안전장치 제안,2018-07-25,2018,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181849,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,어린이집,상,직접관련,어린이집,기존 1차 직접키워드 수집,,어린이집 통원버스 하차 안전장치 제안,,,,,,,,,,,
PROP-181847,안녕하세요. 한 아이를 어린이집에 보내고 있는 아빠이자 개발자입니다.,안녕하세요. 한 아이를 어린이집에 보내고 있는 아빠이자 개발자입니다.,2018-07-25,2018,8.0,2,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181847,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,어린이집,상,직접관련,어린이집,기존 1차 직접키워드 수집,,안녕하세요. 한 아이를 어린이집에 보내고 있는 아빠이자 개발자입니다.,,,,,,,,,,,
PROP-181809,서울 및 수도권 지하철에 있는 &#34;임산부 배려석&#34; 개선 요청합니다.,서울 및 수도권 지하철에 있는 &#34;임산부 배려석&#34; 개선 요청합니다.,2018-07-20,2018,1.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181809,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임산부,상,직접관련,임산부,기존 1차 직접키워드 수집,,서울 및 수도권 지하철에 있는 &#34;임산부 배려석&#34; 개선 요청합니다.,,,,,,,,,,,
PROP-181777,임산부석 좌석 알람제,임산부석 좌석 알람제,2018-07-16,2018,0.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181777,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임산부,상,직접관련,임산부,기존 1차 직접키워드 수집,,임산부석 좌석 알람제,,,,,,,,,,,
PROP-181602,다문화 가정 자녀들의 교육권을 보장하기 위한 정책 제안합니다,다문화 가정 자녀들의 교육권을 보장하기 위한 정책 제안합니다,2018-06-23,2018,0.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181602,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,교육·프로그램: 교육 + 자녀,중,조합관련,교육·프로그램: 교육 + 자녀,2차 문맥조합 수집,,다문화 가정 자녀들의 교육권을 보장하기 위한 정책 제안합니다,,,,,,,,,,,
PROP-181473,다자녀가정 할인 정책,다자녀가정 할인 정책,2018-06-08,2018,0.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181473,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,다자녀,상,직접관련,다자녀,기존 1차 직접키워드 수집,,다자녀가정 할인 정책,,,,,,,,,,,
PROP-181437,아이돌봄서비스 더 쉽게 이용할수 있으면 합니다,아이돌봄서비스 더 쉽게 이용할수 있으면 합니다,2018-06-04,2018,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181437,보육·돌봄 인프라,가족돌봄,아이돌봄·조부모돌봄,아이돌봄,상,직접관련,아이돌봄,기존 1차 직접키워드 수집,,아이돌봄서비스 더 쉽게 이용할수 있으면 합니다,,,,,,,,,,,
PROP-181306,보육교사 휴게시간 개선에 대해,보육교사 휴게시간 개선에 대해,2018-05-23,2018,0.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181306,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,보육,상,직접관련,보육,기존 1차 직접키워드 수집,,보육교사 휴게시간 개선에 대해,,,,,,,,,,,
PROP-181300,유아용 체험학습장소 실내식사장소 확대해주세요,유아용 체험학습장소 실내식사장소 확대해주세요,2018-05-23,2018,0.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181300,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,교육·프로그램: 체험 + 유아,중,조합관련,교육·프로그램: 체험 + 유아,2차 문맥조합 수집,,유아용 체험학습장소 실내식사장소 확대해주세요,,,,,,,,,,,
PROP-181276,"서울 녹지, 공원, 아동청소년 놀이터 확충 요구한다","서울 녹지, 공원, 아동청소년 놀이터 확충 요구한다",2018-05-20,2018,0.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181276,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,공간·편의시설: 공원 + 아동,중,조합관련,공간·편의시설: 공원 + 아동,2차 문맥조합 수집,,"재건축, 재개발, 도시 재생, 도시공학, 리모델링 등등 화려한 수사를 보면서 여러 생각을 하게 된다.
기본적으로 자기 이익을 추구하려는 시각에서 출발하고 있다고 본다.
살다보면 청소년들이나 아동들이 놀이터에서 놀기위해서 모여 있거나 놀이터로 오가는 모습을 본다.
군데군데 소규모 공터였거나 남는 땅을 녹지 약간 조성하고 그네같은 놀이기구 몇개 놔둔 아주 소박한 공간이다.
그걸 보면
컴퓨터 게임에 빠지지 않고 공원에 오는 것이 대견스럽기도하고
서울이라는 도시 속에서 아이들이 공을 차거나 뛰어놀 공간이 없는 것은 30년 전이나 마찬가지 이구나 하는 감회가 생긴다.
사회적 약자인 아동과 청소년은 별 관심은 못 받는 듯 하다.
결론
서울시 내에 녹지, 공원, 아동 청소년 및 노인까지 활용할 놀이터 등 사회적 자원을 확충해 주기 바란다.
서울시가 하는 짓은 아니지만 빈 땅이 생기면 녹지나 휴식공간은 안 생기고 주차장만 생긴다.
주차 수요에 대한 정책이 부재한 탓도 있지만
차를 사용하는 자들이 바로 주도적인 계층이고 그들은 자기의 수요를 먼저 충족하기 때문이다.
녹지의 경우 환경적 대안이고 심각하게 연구할 분야다.
다만 꽃가루로 인한 보건적 문제는 사회적 비용을 증가시키고
사람을 괴롭게 하는 요인이다.
따라서 꽃가루 문제도 깊이 고려되어야 한다. 아무도 하지 않는 일같아 보이는데 그런 아무도 하지 않는 일을 해야 하는 것이 바로 정부, 지방정주, 아니면 서울시이다.",,,,,,,,,,,
PROP-181229,월컴 키즈존 - 아이들과 함께하는 행복한 식사,월컴 키즈존 - 아이들과 함께하는 행복한 식사,2018-05-14,2018,6.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181229,보육·돌봄 인프라,아동 놀이·체험공간,공공키즈카페·수유실·유아휴게실,키즈존,상,직접관련,키즈존,확장 1차 생활키워드 수집,,"제목 : 월컴 키즈존- 아이들과 함께하는 행복한 식사
현황 및 문제점
- 노키즈존은 증가하고 있으나 월컴 키즈존은 부재한 상황임.
- 일반 식당의 경우 어린이 메뉴가 없어 아이 식사에 어려움이 있고,
- 어린이의 경우 식사가 일직 끝나 식당내에서 뛰어다는 상황으로 타인에게 방해를
주는 불가피한 상황이 발생함.
- 식당 공간내 놀이방 유무, 어린이 전용 메뉴 정보르 알고자 하나 안내 정보가
정보가 없어 아이 양육에 힘든 상황이 가중되고 있음
개선방안
- 친절한 도시의 특징을 살리고자 독창적인 사업이 필요함
“월컴키즈존” 알림문 부착, 식당 내 놀이방 설치 유무와 어린이 메뉴에 대한 정보를
제공할 필요성이 있음.
- “월컴 키즈존” 알림문에 놀이방 설치 유무, 어린이 메뉴, 관련정보를 볼 수 있는
QR코드 표기를 통한 정보 제공
- 시청 홈페에지에 메인 정보를 게시하고 시정 톡톡 링크와 알림문 내 QR코드를
통한 해당 식당의 정보 제공
기타
- 공무원의 전수 조사 없이. 관련 협회의 협조 및
식당의 자발적 신청에 따른 업무 진행으로 담당자 업부 피로도 최소화.
기대효과
- 월컴키즈존 (놀이방, 어린이메뉴) 정보 제공에 따른 유아 가구에 대한 식당 이용 정보 제공 등",,,,,,,,,,,
PROP-181150,서울시 전 지역 운행 중인 시내 저상버스 내에 유모차의 고정 장치를 설치,서울시 전 지역 운행 중인 시내 저상버스 내에 유모차의 고정 장치를 설치,2018-05-05,2018,4.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181150,주거·교통·도시생활환경,유모차 이동권,유모차·유아차 이동편의,유모차,상,직접관련,유모차,기존 1차 직접키워드 수집,,서울시 전 지역 운행 중인 시내 저상버스 내에 유모차의 고정 장치를 설치,,,,,,,,,,,
PROP-181065,어린이보호구역 불법주차 단속 민원신청 방법 을 바꾸어 주세요,어린이보호구역 불법주차 단속 민원신청 방법 을 바꾸어 주세요,2018-04-25,2018,1.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=181065,정보·상담·교육·거버넌스,정보 접근성,정보통합·상담·신청,아동_안전환경: 보호구역 + 어린이,중,조합관련,아동_안전환경: 보호구역 + 어린이,2차 문맥조합 수집,,"2018. 4. 25.
11:31 다산콜센터로 군자초등학교정문에서 동재아파트앞까지가 어린이보호구역인데 불법주차한차량이 많으니 단속요청을 했고 센터에서 단속하겠다고 하고 조금있다가 민원접수 되었다고 문자가 왔읍니다.
13:54 현장확인후 이동조치 및 계도 조치하였다고 문자가 왔읍니다.
밖을 내다보니 11:31분 제가 다산콜센터에 불법주차단속요청한 상태 그대로 였읍니다.
13:57분경 문자를 보낸 02-2127-4900에 전화를 거니 동대문구청이었고 여직원이 받았읍니다.
단속을 했다고 했는데 그대로다 어떻게 된거냐 했더니, 그렇게 구간으로 단속을 요청한것은 단속을 안하고 차 한대당 위치,차량번호,불법주차된주소, 불법주차시간등 적어서 을 한건씩 민원요청을 해야 단속한다고 했읍니다.....아니 불법주차한 곳이 도로인데 하나의 주차주소가 어디있나, 그냥 무슨건물 앞에 있는곳 하면 되는것 아니냐..어떻게 하나하나의 주차주소가 있을수 있나?.나는 지금까지 동재 아파트앞이 어린이 보호구역인데 와서 단속해달라고 해서 단속한줄 알았더니 그럼 하나도 단속한게 아니고 했다고 문자만 보낸것이냐,,그럼 애초에 그렇다고 애기를 해야지,단속한것처럼 속인것아닌가? 공무원 일하는 방식이 잘못된것이 아인가? 그많은 불법주차 차량을 일일이 하나 차량번호, 불법주차한 시간, 위치주소 어떻게 민원인이 일일이 신고해야 되는가? 등으로 언성이 있었지만,,,알았다고 전화 끝고 생활불편앱으로
불법주차한 차량 한대씩 찍고 10분있다찍고 기다렸다가 불법주차 2~3대 사진찍어서 올리고 가 한시간이 다흘러 가서 짜증이 와서 그만 중간에 그만두고 말았읍니다.
서울시민이 어린이보호구역에 불법주차한차량을 어떻게 하나하나 불법주차 시간까지 공증하면서 민원을 올려야 합니까?
군자초등학교정문에서 동재아파트까지 불법주차 단속을 요청하면 하면 와서 단속을 하면 되지 않읍니까?
서울시의 규정이 그렇다면  시민을 위한것으로 바꾸어 주시기 바라겠읍니다.",,,,,,,,,,,
